1.0,1.0
1.0,3.0
1.0,5.0
1.0,7.0
1.0,9.0
3.0,1.0
2.2,2.2
2.2,2.6
2.2,3.0
2.2,3.4
2.2,3.8
2.6,2.2
2.6,2.6
2.6,3.0
2.6,3.4
2.6,3.8
3.0,2.2
3.0,2.6
3.0,3.0
3.0,3.4
3.0,3.8
3.4,2.2
3.4,2.6
3.4,3.0
3.4,3.4
3.4,3.8
3.8,2.2
3.8,2.6
3.8,3.0
3.8,3.4
3.8,3.8
2.2,4.2
2.2,4.6
2.2,5.0
2.2,5.4
2.2,5.8
2.6,4.2
2.6,4.6
2.6,5.0
2.6,5.4
2.6,5.8
3.0,4.2
3.0,4.6
3.0,5.0
3.0,5.4
3.0,5.8
3.4,4.2
3.4,4.6
3.4,5.0
3.4,5.4
3.4,5.8
3.8,4.2
3.8,4.6
3.8,5.0
3.8,5.4
3.8,5.8
3.97220203997,5.54618392551
2.49257049661,5.08251178128
3.51966931094,4.87176317709
2.00113717494,4.66950120995
3.46642607369,4.49144427788
2.15627419054,5.90462410019
3.08036477998,4.68093090109
3.23173027817,4.21279204675
2.2,6.2
2.2,6.6
2.2,7.0
2.2,7.4
2.2,7.8
2.6,6.2
2.6,6.6
2.6,7.0
2.6,7.4
2.6,7.8
3.0,6.2
3.0,6.6
3.0,7.0
3.0,7.4
3.0,7.8
3.4,6.2
3.4,6.6
3.4,7.0
3.4,7.4
3.4,7.8
3.8,6.2
3.8,6.6
3.8,7.0
3.8,7.4
3.8,7.8
2.83479703069,6.58930849425
3.51270943087,6.3326940192
2.41899250722,7.93074232716
3.0,9.0
5.0,1.0
4.2,2.2
4.2,2.6
4.2,3.0
4.2,3.4
4.2,3.8
4.6,2.2
4.6,2.6
4.6,3.0
4.6,3.4
4.6,3.8
5.0,2.2
5.0,2.6
5.0,3.0
5.0,3.4
5.0,3.8
5.4,2.2
5.4,2.6
5.4,3.0
5.4,3.4
5.4,3.8
5.8,2.2
5.8,2.6
5.8,3.0
5.8,3.4
5.8,3.8
5.07477807643,2.01248024854
5.61639877195,2.61676191411
5.31104419833,2.18328878066
5.20912889,3.65045727683
5.0,5.0
4.2,6.2
4.2,6.6
4.2,7.0
4.2,7.4
4.2,7.8
4.6,6.2
4.6,6.6
4.6,7.0
4.6,7.4
4.6,7.8
5.0,6.2
5.0,6.6
5.0,7.0
5.0,7.4
5.0,7.8
5.4,6.2
5.4,6.6
5.4,7.0
5.4,7.4
5.4,7.8
5.8,6.2
5.8,6.6
5.8,7.0
5.8,7.4
5.8,7.8
4.81856016421,6.02961977471
5.86958982322,6.22807338937
5.73101920352,6.34086583919
5.14545695834,7.5087652163
5.10600301223,7.199233201
5.0,9.0
7.0,1.0
6.25,2.25
6.25,2.75
6.25,3.25
6.25,3.75
6.75,2.25
6.75,2.75
6.75,3.25
6.75,3.75
7.25,2.25
7.25,2.75
7.25,3.25
7.25,3.75
7.75,2.25
7.75,2.75
7.75,3.25
7.75,3.75
7.48937376908,3.76693972878
6.60898266378,3.38404346503
6.6753449826,2.76535416666
6.10797723559,2.15128799361
6.33151216979,3.7293362818
6.2,4.2
6.2,4.6
6.2,5.0
6.2,5.4
6.2,5.8
6.6,4.2
6.6,4.6
6.6,5.0
6.6,5.4
6.6,5.8
7.0,4.2
7.0,4.6
7.0,5.0
7.0,5.4
7.0,5.8
7.4,4.2
7.4,4.6
7.4,5.0
7.4,5.4
7.4,5.8
7.8,4.2
7.8,4.6
7.8,5.0
7.8,5.4
7.8,5.8
7.81778154331,5.81273877848
6.94217154045,4.75338600912
7.92383508425,4.13765951481
6.20502951313,5.09795492781
7.46376451199,4.75378380051
7.62579190004,5.64852679299
6.2,6.2
6.2,6.6
6.2,7.0
6.2,7.4
6.2,7.8
6.6,6.2
6.6,6.6
6.6,7.0
6.6,7.4
6.6,7.8
7.0,6.2
7.0,6.6
7.0,7.0
7.0,7.4
7.0,7.8
7.4,6.2
7.4,6.6
7.4,7.0
7.4,7.4
7.4,7.8
7.8,6.2
7.8,6.6
7.8,7.0
7.8,7.4
7.8,7.8
6.88336994415,6.11509827968
7.52255047409,7.74820491324
6.22136174264,7.74467209275
7.24364569704,6.31039851258
7.0,9.0
9.0,1.0
9.0,3.0
9.0,5.0
9.0,7.0
9.0,9.0
